timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1405350327219782,3,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350327421919,3,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350327621533,3,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350327831947,3,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350328021648,3,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350328221951,3,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350328421166,3,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350328625299,3,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350328831210,3,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350329025956,4,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350329220706,4,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350329420819,4,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350329620744,4,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350329830986,4,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350330026191,3,51.753756,-1.263757,112.889700,33.726700,40.297298,90.045998,5735077.119228,619842.654403,-112.889700,30U
1405350330229549,4,51.753840,-1.263315,39.901700,47.419399,55.498100,127.869202,5735087.133478,619872.954677,-39.901700,30U
1405350330426367,3,51.753830,-1.263325,41.319900,39.757401,46.917599,106.702599,5735086.044205,619872.247620,-41.319900,30U
1405350330625886,3,51.753830,-1.263325,41.319900,39.757401,46.917599,106.702599,5735086.044205,619872.247620,-41.319900,30U
1405350330829929,3,51.753830,-1.263325,41.319900,39.757401,46.917599,106.702599,5735086.044205,619872.247620,-41.319900,30U
1405350331020443,3,51.753830,-1.263325,41.319900,39.757401,46.917599,106.702599,5735086.044205,619872.247620,-41.319900,30U
1405350331221465,3,51.753830,-1.263325,41.319900,39.757401,46.917599,106.702599,5735086.044205,619872.247620,-41.319900,30U
1405350331426592,3,51.753830,-1.263325,41.319900,39.757401,46.917599,106.702599,5735086.044205,619872.247620,-41.319900,30U
1405350331620324,3,51.753830,-1.263325,41.319900,39.757401,46.917599,106.702599,5735086.044205,619872.247620,-41.319900,30U
1405350331833184,4,51.753830,-1.263325,41.319900,39.757401,46.917599,106.702599,5735086.044205,619872.247620,-41.319900,30U
1405350332026799,4,51.753403,-1.263998,147.248700,105.797600,120.860497,288.282410,5735037.438068,619826.969351,-147.248700,30U
1405350332226677,4,51.753503,-1.263807,114.517100,105.833702,120.892097,288.359985,5735048.821699,619839.854306,-114.517100,30U
1405350332426673,4,51.753604,-1.263615,81.549700,105.874001,120.927299,288.445496,5735060.367774,619852.885455,-81.549700,30U
1405350332626792,4,51.753614,-1.263592,76.310100,67.267502,77.400200,182.591003,5735061.506840,619854.403947,-76.310100,30U
1405350332833878,4,51.753537,-1.263727,97.398700,36.303001,43.008701,97.066803,5735052.720680,619845.294421,-97.398700,30U
1405350333021560,4,51.753540,-1.263721,94.213200,36.296600,42.994801,97.049103,5735053.105911,619845.728061,-94.213200,30U
1405350333226890,4,51.753533,-1.263733,93.979800,35.639702,42.275101,95.211304,5735052.351725,619844.888820,-93.979800,30U
1405350333426735,4,51.753601,-1.263610,71.475300,35.624802,42.250801,95.164398,5735060.044097,619853.230941,-71.475300,30U
1405350333626698,4,51.753475,-1.263844,107.742900,35.992901,42.646999,96.185997,5735045.653423,619837.397606,-107.742900,30U
1405350333834791,4,51.753450,-1.263893,113.598100,35.983002,42.633202,96.146896,5735042.846404,619834.103379,-113.598100,30U
1405350334026759,4,51.753481,-1.263840,102.826200,35.518101,42.122501,94.845001,5735046.387228,619837.640785,-102.826200,30U
1405350334226336,4,51.753446,-1.263911,112.622500,35.529900,42.132401,94.870499,5735042.306084,619832.831108,-112.622500,30U
1405350334427942,4,51.753556,-1.263717,78.062400,35.209999,41.779701,93.972000,5735054.923482,619845.965391,-78.062400,30U
1405350334626519,4,51.753522,-1.263788,87.381800,34.984901,41.528900,93.337502,5735050.971779,619841.107402,-87.381800,30U
1405350334833949,4,51.753579,-1.263694,69.194500,34.770802,41.292099,92.734299,5735057.534788,619847.480581,-69.194500,30U
1405350335026950,4,51.753585,-1.263696,66.925900,34.667702,41.178398,92.443497,5735058.136044,619847.300620,-66.925900,30U
1405350335226815,4,51.753579,-1.263718,68.302900,34.609001,41.110298,92.271599,5735057.448810,619845.813356,-68.302900,30U
1405350335426940,4,51.753518,-1.263845,86.472000,34.597801,41.092701,92.240700,5735050.448094,619837.202221,-86.472000,30U
1405350335621557,4,51.753512,-1.263870,87.961600,34.603199,41.093800,92.250198,5735049.779878,619835.496979,-87.961600,30U
1405350335833206,4,51.753516,-1.263877,86.616000,34.492802,40.970600,91.936798,5735050.219080,619835.004101,-86.616000,30U
1405350336027576,4,51.753522,-1.263881,84.710500,34.502602,40.974998,91.959900,5735050.884565,619834.742120,-84.710500,30U
1405350336227073,4,51.753543,-1.263856,78.504200,34.329800,40.785599,91.471703,5735053.221082,619836.374870,-78.504200,30U
1405350336421773,4,51.753554,-1.263850,75.030800,34.321201,40.772598,91.443100,5735054.500842,619836.770019,-75.030800,30U
1405350336626838,5,51.753533,-1.263902,81.615600,34.327999,40.776600,91.456902,5735052.025277,619833.200685,-81.615600,30U
1405350336834779,5,51.753490,-1.263995,94.750400,34.241299,40.677101,91.210098,5735047.089544,619826.930675,-94.750400,30U
1405350337026370,5,51.753603,-1.263794,61.022000,6.328200,7.108500,16.521099,5735059.979114,619840.478491,-61.022000,30U
1405350337227279,5,51.753605,-1.263805,60.428100,6.328800,7.108200,16.516001,5735060.197204,619839.727556,-60.428100,30U
1405350337427361,5,51.753610,-1.263810,58.860200,4.254700,4.409100,10.813700,5735060.764547,619839.342158,-58.860200,30U
1405350337627253,5,51.753610,-1.263829,58.465000,2.684600,2.003500,6.287800,5735060.716510,619838.072487,-58.465000,30U
1405350337834779,5,51.753605,-1.263853,59.599100,2.689300,2.011900,6.297600,5735060.172861,619836.420272,-59.599100,30U
1405350338026458,5,51.753607,-1.263866,59.122400,2.689100,2.010500,6.292800,5735060.293793,619835.496728,-59.122400,30U
1405350338227270,5,51.753604,-1.263885,60.088500,2.676800,1.987800,6.251100,5735059.921083,619834.184360,-60.088500,30U
1405350338427149,5,51.753603,-1.263903,59.842400,2.674900,1.986600,6.246400,5735059.854613,619832.977211,-59.842400,30U
1405350338627571,5,51.753604,-1.263915,59.566900,2.675100,1.987900,6.249600,5735059.899230,619832.118255,-59.566900,30U
1405350338834722,5,51.753607,-1.263926,58.396200,2.669900,1.975500,6.223200,5735060.225438,619831.398264,-58.396200,30U
1405350339027225,5,51.753606,-1.263945,58.395000,2.664400,1.965800,6.204600,5735060.046665,619830.061175,-58.395000,30U
1405350339226599,5,51.753604,-1.263962,58.889400,2.664000,1.965200,6.201000,5735059.806449,619828.909701,-58.889400,30U
1405350339427117,5,51.753604,-1.263975,58.480000,2.666400,1.969900,6.207700,5735059.857597,619827.971330,-58.480000,30U
1405350339626243,5,51.753601,-1.263997,59.290700,2.658400,1.955700,6.181800,5735059.424170,619826.489835,-59.290700,30U
1405350339834839,5,51.753601,-1.264012,58.678700,2.656700,1.951900,6.173500,5735059.428151,619825.481984,-58.678700,30U
1405350340027015,5,51.753601,-1.264024,58.606200,2.654100,1.946500,6.160900,5735059.388296,619824.645295,-58.606200,30U
1405350340227264,5,51.753601,-1.264037,58.503700,2.652100,1.940700,6.150900,5735059.331291,619823.737287,-58.503700,30U
1405350340427279,5,51.753598,-1.264055,59.089100,2.652200,1.941300,6.151900,5735058.985131,619822.497655,-59.089100,30U
1405350340626074,5,51.753599,-1.264067,58.385700,2.646500,1.933100,6.136800,5735059.097864,619821.699604,-58.385700,30U
1405350340833899,5,51.753597,-1.264083,58.492000,2.644100,1.925100,6.118800,5735058.851792,619820.566417,-58.492000,30U
1405350341026137,5,51.753593,-1.264103,59.499900,2.643000,1.921700,6.113700,5735058.345706,619819.178090,-59.499900,30U
1405350341226675,5,51.753589,-1.264120,60.341900,2.641000,1.918000,6.108500,5735057.943585,619818.015084,-60.341900,30U
1405350341426638,5,51.753586,-1.264138,60.910100,2.640800,1.917900,6.106400,5735057.578486,619816.780642,-60.910100,30U
1405350341626013,5,51.753586,-1.264150,60.440200,2.640700,1.917300,6.104200,5735057.536610,619815.986342,-60.440200,30U
1405350341835468,5,51.753585,-1.264165,60.422100,2.638800,1.914600,6.096200,5735057.368973,619814.966962,-60.422100,30U
1405350342026913,5,51.753585,-1.264176,60.033000,2.639100,1.915700,6.097600,5735057.318664,619814.157621,-60.033000,30U
1405350342226129,5,51.753583,-1.264192,60.001500,2.635400,1.907800,6.085000,5735057.103053,619813.098996,-60.001500,30U
1405350342425793,5,51.753582,-1.264204,59.898200,2.635300,1.905200,6.078700,5735057.011997,619812.284301,-59.898200,30U
1405350342626926,5,51.753581,-1.264216,59.893900,2.632900,1.903100,6.072800,5735056.823640,619811.443104,-59.893900,30U
1405350342833999,5,51.753579,-1.264230,60.183400,2.632600,1.901700,6.068000,5735056.564569,619810.438652,-60.183400,30U
1405350343026876,5,51.753576,-1.264245,60.565500,2.630000,1.897800,6.059700,5735056.205164,619809.415063,-60.565500,30U
1405350343225752,5,51.753575,-1.264258,60.393300,2.630900,1.897600,6.059700,5735056.107889,619808.571948,-60.393300,30U
1405350343425978,5,51.753573,-1.264270,60.499700,2.628400,1.892600,6.051900,5735055.878214,619807.724964,-60.499700,30U
1405350343626374,5,51.753572,-1.264279,60.336700,2.627200,1.892000,6.050600,5735055.804727,619807.099370,-60.336700,30U
1405350343835021,5,51.753572,-1.264289,60.214300,2.627400,1.893200,6.050200,5735055.711301,619806.419949,-60.214300,30U
1405350344021658,5,51.753570,-1.264300,60.260700,2.627000,1.891400,6.044300,5735055.538366,619805.670060,-60.260700,30U
1405350344226245,5,51.753569,-1.264310,60.250100,2.626200,1.889900,6.042800,5735055.387286,619805.000188,-60.250100,30U
1405350344426250,5,51.753567,-1.264320,60.433300,2.625300,1.885800,6.035500,5735055.157267,619804.306680,-60.433300,30U
1405350344625751,5,51.753566,-1.264327,60.464200,2.624000,1.883900,6.032100,5735055.034080,619803.824570,-60.464200,30U
1405350344833807,5,51.753566,-1.264334,60.513400,2.622300,1.879300,6.025200,5735054.943327,619803.310424,-60.513400,30U
1405350345026070,5,51.753565,-1.264340,60.440500,2.619400,1.876000,6.018000,5735054.922813,619802.917277,-60.440500,30U
1405350345226398,5,51.753565,-1.264345,60.370300,2.619200,1.874800,6.014500,5735054.890454,619802.559332,-60.370300,30U
1405350345426034,5,51.753564,-1.264351,60.437000,2.619200,1.874800,6.015300,5735054.791395,619802.170721,-60.437000,30U
1405350345626022,5,51.753564,-1.264353,60.432100,2.619500,1.876300,6.016900,5735054.782552,619801.999233,-60.432100,30U
1405350345835346,5,51.753564,-1.264354,60.459200,2.619600,1.874900,6.012600,5735054.786967,619801.932574,-60.459200,30U
1405350346027165,5,51.753565,-1.264355,60.032400,2.620000,1.875400,6.014600,5735054.876520,619801.858847,-60.032400,30U
1405350346227024,5,51.753565,-1.264356,60.027900,2.618500,1.873100,6.010700,5735054.889298,619801.821887,-60.027900,30U
1405350346427198,5,51.753565,-1.264357,60.013200,2.618400,1.873100,6.009000,5735054.899462,619801.747855,-60.013200,30U
1405350346627367,5,51.753566,-1.264356,60.028600,2.617400,1.871200,6.004700,5735054.915702,619801.806668,-60.028600,30U
1405350346834886,5,51.753565,-1.264357,60.180000,2.615600,1.867500,5.998200,5735054.886219,619801.774446,-60.180000,30U
1405350347028092,5,51.753565,-1.264357,60.140300,2.614500,1.864300,5.992500,5735054.892107,619801.739538,-60.140300,30U
1405350347226140,5,51.753565,-1.264357,60.275900,2.615900,1.866800,5.996800,5735054.837033,619801.715931,-60.275900,30U
1405350347427791,5,51.753565,-1.264357,60.227700,2.613400,1.862000,5.989100,5735054.884253,619801.732530,-60.227700,30U
1405350347626999,5,51.753565,-1.264357,60.174500,2.613500,1.862000,5.988700,5735054.897273,619801.707903,-60.174500,30U
1405350347835073,5,51.753566,-1.264357,59.834700,2.613100,1.860800,5.987600,5735054.999587,619801.707109,-59.834700,30U
1405350348025997,5,51.753566,-1.264357,59.880300,2.614400,1.861900,5.988500,5735054.995942,619801.732727,-59.880300,30U
1405350348226792,5,51.753567,-1.264359,59.821100,2.613500,1.859800,5.984900,5735055.015267,619801.593595,-59.821100,30U
1405350348427263,5,51.753567,-1.264361,59.619400,2.613800,1.860300,5.985500,5735055.065225,619801.470626,-59.619400,30U
1405350348626649,5,51.753566,-1.264363,59.859200,2.612000,1.856100,5.978600,5735054.964352,619801.314858,-59.859200,30U
1405350348834076,5,51.753565,-1.264367,59.989600,2.612100,1.855500,5.977600,5735054.879552,619801.053691,-59.989600,30U
1405350349027062,5,51.753565,-1.264370,59.942100,2.610000,1.852600,5.971900,5735054.846374,619800.849416,-59.942100,30U
1405350349226079,5,51.753565,-1.264375,59.975500,2.608800,1.850400,5.967600,5735054.771319,619800.509718,-59.975500,30U
1405350349427166,5,51.753564,-1.264380,59.962600,2.608600,1.849200,5.965800,5735054.681424,619800.161555,-59.962600,30U
1405350349625947,5,51.753563,-1.264385,59.932900,2.607900,1.847600,5.961500,5735054.623310,619799.824861,-59.932900,30U
1405350349841862,5,51.753565,-1.264369,59.617100,1.199600,0.913000,2.559900,5735054.817667,619800.918020,-59.617100,30U
1405350350034488,5,51.753560,-1.264393,60.512800,1.199600,0.912300,2.558400,5735054.277182,619799.285880,-60.512800,30U
1405350350234389,5,51.753562,-1.264390,60.245600,1.198800,0.912300,2.556700,5735054.411639,619799.472429,-60.245600,30U
1405350350435485,5,51.753562,-1.264391,60.224800,1.196400,0.909900,2.547700,5735054.479751,619799.418021,-60.224800,30U
1405350350635495,5,51.753561,-1.264391,60.102000,1.195700,0.907800,2.546000,5735054.314152,619799.420138,-60.102000,30U
1405350350841898,5,51.753560,-1.264392,60.511600,1.196600,0.908900,2.552100,5735054.243536,619799.307739,-60.511600,30U
1405350351025724,5,51.753559,-1.264399,60.621600,1.195200,0.908400,2.550600,5735054.092366,619798.841759,-60.621600,30U
1405350351226906,5,51.753558,-1.264405,60.572900,1.195400,0.907000,2.546800,5735054.021728,619798.474758,-60.572900,30U
1405350351426915,5,51.753558,-1.264410,60.529600,1.195800,0.906100,2.543400,5735053.938385,619798.118942,-60.529600,30U
1405350351626793,5,51.753557,-1.264416,60.555900,1.192000,0.899000,2.527800,5735053.841935,619797.703894,-60.555900,30U
1405350351834674,5,51.753556,-1.264422,60.499700,1.190600,0.900400,2.529700,5735053.781491,619797.285417,-60.499700,30U
1405350352025481,5,51.753555,-1.264429,60.607300,1.190800,0.900100,2.529400,5735053.635297,619796.797629,-60.607300,30U
1405350352227280,5,51.753555,-1.264435,60.643700,1.189900,0.899400,2.530900,5735053.580039,619796.379269,-60.643700,30U
1405350352426911,5,51.753554,-1.264442,60.634200,1.189800,0.899400,2.529700,5735053.470364,619795.887089,-60.634200,30U
1405350352626797,5,51.753553,-1.264450,60.611600,1.189200,0.895500,2.521600,5735053.333714,619795.377010,-60.611600,30U
1405350352835844,5,51.753552,-1.264457,60.578600,1.190000,0.898900,2.527400,5735053.236385,619794.897274,-60.578600,30U
1405350353026905,5,51.753551,-1.264464,60.571600,1.187000,0.891800,2.514000,5735053.132834,619794.377549,-60.571600,30U
1405350353226856,5,51.753550,-1.264472,60.475400,1.186100,0.892100,2.511300,5735053.037116,619793.840590,-60.475400,30U
1405350353426824,5,51.753550,-1.264479,60.392500,1.188700,0.892300,2.515300,5735052.963608,619793.364898,-60.392500,30U
1405350353626772,5,51.753549,-1.264487,60.445200,1.188200,0.894000,2.519100,5735052.825398,619792.841828,-60.445200,30U
1405350353835611,5,51.753548,-1.264495,60.565000,1.184200,0.887600,2.502900,5735052.706333,619792.295466,-60.565000,30U
1405350354021715,5,51.753547,-1.264503,60.640800,1.185300,0.888900,2.503300,5735052.569886,619791.730168,-60.640800,30U
1405350354227102,5,51.753546,-1.264511,60.625400,1.182000,0.885500,2.495800,5735052.454013,619791.151812,-60.625400,30U
1405350354426609,5,51.753545,-1.264519,60.530900,1.182700,0.884800,2.494500,5735052.334398,619790.627454,-60.530900,30U
1405350354626863,5,51.753544,-1.264527,60.438200,1.183600,0.885000,2.496800,5735052.239789,619790.084148,-60.438200,30U
1405350354835681,5,51.753543,-1.264535,60.426200,1.183600,0.886500,2.501400,5735052.119936,619789.503816,-60.426200,30U
1405350355021568,5,51.753542,-1.264544,60.452000,1.181300,0.883600,2.493000,5735051.979319,619788.890002,-60.452000,30U
1405350355226672,5,51.753541,-1.264553,60.457500,1.182700,0.883400,2.493800,5735051.845218,619788.311986,-60.457500,30U
1405350355427151,5,51.753540,-1.264561,60.448900,1.180100,0.881000,2.488900,5735051.703113,619787.699174,-60.448900,30U
1405350355626928,5,51.753539,-1.264571,60.481500,1.181700,0.883700,2.491700,5735051.561399,619787.068858,-60.481500,30U
1405350355836576,5,51.753537,-1.264581,60.635100,1.182800,0.884300,2.493900,5735051.365938,619786.389338,-60.635100,30U
1405350356022655,5,51.753536,-1.264591,60.589900,1.182400,0.884700,2.492100,5735051.210750,619785.641805,-60.589900,30U
1405350356226427,5,51.753535,-1.264601,60.646600,1.181400,0.882500,2.489500,5735051.057443,619784.955527,-60.646600,30U
1405350356426682,5,51.753534,-1.264612,60.477100,1.180000,0.880300,2.482900,5735050.940811,619784.234384,-60.477100,30U
1405350356625682,5,51.753532,-1.264623,60.508600,1.180300,0.881700,2.485500,5735050.756347,619783.483817,-60.508600,30U
1405350356836614,5,51.753531,-1.264634,60.609400,1.181100,0.882400,2.489200,5735050.564473,619782.714108,-60.609400,30U
1405350357026615,5,51.753529,-1.264645,60.579600,1.180500,0.882000,2.487000,5735050.388627,619781.939037,-60.579600,30U
1405350357222487,5,51.753528,-1.264657,60.542500,1.180400,0.881900,2.487000,5735050.215734,619781.147356,-60.542500,30U
1405350357426466,5,51.753526,-1.264669,60.464700,1.179800,0.879700,2.482600,5735050.039168,619780.335966,-60.464700,30U
1405350357626455,5,51.753525,-1.264680,60.432200,1.179000,0.878300,2.479200,5735049.848885,619779.526021,-60.432200,30U
1405350357835620,5,51.753523,-1.264692,60.371500,1.179900,0.880700,2.483000,5735049.661320,619778.733199,-60.371500,30U
1405350358026490,5,51.753522,-1.264704,60.286500,1.180300,0.880200,2.483700,5735049.497872,619777.933820,-60.286500,30U
1405350358226485,5,51.753520,-1.264716,60.221800,1.180700,0.880500,2.482700,5735049.256254,619777.105866,-60.221800,30U
1405350358422401,5,51.753518,-1.264727,60.231300,1.180600,0.880200,2.481100,5735049.055100,619776.296133,-60.231300,30U
1405350358622041,5,51.753516,-1.264739,60.237800,1.188800,0.878200,2.485300,5735048.793544,619775.477072,-60.237800,30U
1405350358834559,4,51.753512,-1.264751,59.902800,1.756000,0.882600,3.009100,5735048.342566,619774.679991,-59.902800,30U
1405350359026695,4,51.753511,-1.264762,59.711300,1.756100,0.882500,3.010100,5735048.189738,619773.958370,-59.711300,30U
1405350359226413,4,51.753510,-1.264772,59.602900,1.756300,0.882700,3.012800,5735048.044247,619773.230661,-59.602900,30U
1405350359427418,4,51.753509,-1.264782,59.597500,1.757400,0.883300,3.014100,5735047.891020,619772.534699,-59.597500,30U
1405350359626672,4,51.753508,-1.264792,59.637300,1.755500,0.882700,3.009200,5735047.760875,619771.842787,-59.637300,30U
1405350359838221,4,51.753506,-1.264803,59.748300,1.754900,0.882200,3.006300,5735047.579029,619771.130851,-59.748300,30U
1405350360026061,4,51.753505,-1.264813,59.682300,1.755100,0.881200,3.006600,5735047.441326,619770.421741,-59.682300,30U
1405350360227315,5,51.753504,-1.264823,59.734000,1.755200,0.881600,3.006500,5735047.331067,619769.710654,-59.734000,30U
1405350360425693,5,51.753502,-1.264834,59.678100,1.753800,0.881400,3.003200,5735047.088742,619769.016173,-59.678100,30U
1405350360626332,5,51.753501,-1.264844,59.562000,1.754400,0.883000,3.005200,5735046.922429,619768.307769,-59.562000,30U
1405350360834638,5,51.753499,-1.264855,59.493400,1.756700,0.883700,3.011600,5735046.686683,619767.550791,-59.493400,30U
1405350361021727,5,51.753497,-1.264865,59.555100,1.755800,0.882200,3.005800,5735046.496509,619766.842664,-59.555100,30U
1405350361228145,5,51.753496,-1.264875,59.502300,1.757200,0.882100,3.004400,5735046.318269,619766.141264,-59.502300,30U
1405350361425734,4,51.753495,-1.264886,59.455100,1.757800,0.880900,3.005400,5735046.178196,619765.397725,-59.455100,30U
1405350361625741,4,51.753493,-1.264897,59.372000,1.756600,0.881700,3.006400,5735045.937148,619764.637669,-59.372000,30U
1405350361838419,4,51.753491,-1.264908,59.300200,1.757000,0.879600,3.004300,5735045.723455,619763.894234,-59.300200,30U
1405350362026867,4,51.753489,-1.264919,59.209400,1.760400,0.880900,3.015500,5735045.528803,619763.155093,-59.209400,30U
1405350362225980,4,51.753488,-1.264930,59.206800,1.757100,0.881000,3.008800,5735045.364635,619762.384893,-59.206800,30U
1405350362422051,4,51.753486,-1.264942,59.170100,1.753000,0.878200,2.996600,5735045.117003,619761.589847,-59.170100,30U
1405350362622057,5,51.753484,-1.264953,59.123700,1.740400,0.879700,2.992600,5735044.842431,619760.826583,-59.123700,30U
1405350362835053,5,51.753482,-1.264965,59.039300,1.741100,0.879000,2.991500,5735044.642625,619760.003041,-59.039300,30U
1405350363025918,5,51.753480,-1.264977,59.052000,1.738700,0.878400,2.988800,5735044.375293,619759.152399,-59.052000,30U
1405350363225819,5,51.753478,-1.264990,59.031300,1.738700,0.877700,2.982900,5735044.126893,619758.306273,-59.031300,30U
1405350363426810,5,51.753476,-1.265003,58.990500,1.707600,0.878100,2.951700,5735043.879764,619757.417493,-58.990500,30U
1405350363625784,5,51.753480,-1.265015,59.831400,1.374400,0.876300,2.634800,5735044.314030,619756.539808,-59.831400,30U
1405350363837110,5,51.753480,-1.265028,60.116300,1.356000,0.876800,2.622200,5735044.346748,619755.621902,-60.116300,30U
1405350364027951,5,51.753480,-1.265042,60.249700,1.340000,0.876300,2.604800,5735044.240491,619754.701871,-60.249700,30U
1405350364226065,5,51.753475,-1.265056,59.867700,1.340400,0.876400,2.606000,5735043.739682,619753.746053,-59.867700,30U
1405350364427424,5,51.753475,-1.265069,59.993300,1.379600,0.875600,2.636500,5735043.663343,619752.820595,-59.993300,30U
1405350364626101,4,51.753464,-1.265084,58.553600,1.755200,0.880500,3.002700,5735042.448735,619751.817323,-58.553600,30U
1405350364835256,4,51.753462,-1.265098,58.554600,1.757700,0.880600,3.007600,5735042.159909,619750.850896,-58.554600,30U
1405350365025648,4,51.753460,-1.265112,58.597500,1.755200,0.880300,2.999800,5735041.918404,619749.907402,-58.597500,30U
1405350365221606,4,51.753457,-1.265126,58.565900,1.761400,0.882700,3.016700,5735041.609963,619748.980219,-58.565900,30U
1405350365421623,4,51.753455,-1.265140,58.522300,1.760400,0.881800,3.015000,5735041.377585,619748.002201,-58.522300,30U
1405350365626887,4,51.753454,-1.265154,58.568300,1.759200,0.881200,3.009800,5735041.168377,619747.040092,-58.568300,30U
1405350365834768,4,51.753451,-1.265167,58.494600,1.756200,0.881400,3.002300,5735040.876230,619746.122623,-58.494600,30U
1405350366021626,4,51.753449,-1.265181,58.392500,1.757700,0.880300,3.005200,5735040.636336,619745.207390,-58.392500,30U
1405350366221731,4,51.753448,-1.265194,58.345300,1.757300,0.880000,3.002900,5735040.426071,619744.295967,-58.345300,30U
1405350366426514,4,51.753446,-1.265207,58.196200,1.754800,0.881400,2.997900,5735040.198014,619743.412569,-58.196200,30U
1405350366626898,4,51.753444,-1.265219,58.104100,1.756800,0.879600,2.998100,5735039.953282,619742.542065,-58.104100,30U
1405350366834601,4,51.753442,-1.265232,58.082900,1.753800,0.879500,2.995600,5735039.708375,619741.664319,-58.082900,30U
1405350367021739,4,51.753440,-1.265244,58.099800,1.752700,0.878000,2.991800,5735039.497123,619740.825363,-58.099800,30U
1405350367221681,4,51.753438,-1.265256,58.099900,1.754100,0.879400,2.993300,5735039.271800,619740.025273,-58.099900,30U
1405350367426852,4,51.753436,-1.265268,58.041700,1.754300,0.878500,2.993500,5735039.038466,619739.218672,-58.041700,30U
1405350367626856,4,51.753435,-1.265279,58.043800,1.752700,0.877000,2.990500,5735038.836256,619738.441125,-58.043800,30U
1405350367835868,4,51.753433,-1.265291,57.987300,1.751800,0.877500,2.991700,5735038.592278,619737.660412,-57.987300,30U
1405350368026710,4,51.753431,-1.265302,58.005700,1.751900,0.877400,2.991700,5735038.418604,619736.896493,-58.005700,30U
1405350368225941,4,51.753429,-1.265313,58.005500,1.753100,0.878300,2.995600,5735038.200237,619736.146714,-58.005500,30U
1405350368427114,4,51.753428,-1.265323,57.967000,1.753000,0.878100,2.992500,5735038.026347,619735.397826,-57.967000,30U
1405350368627459,4,51.753426,-1.265335,58.025000,1.751500,0.877200,2.987000,5735037.808302,619734.622843,-58.025000,30U
1405350368834998,4,51.753424,-1.265345,57.920300,1.754500,0.879800,2.993600,5735037.599446,619733.890133,-57.920300,30U
1405350369021619,4,51.753422,-1.265356,58.013100,1.755700,0.877900,2.992300,5735037.355885,619733.167911,-58.013100,30U
1405350369227025,5,51.753421,-1.265366,58.036600,1.735800,0.877100,2.968700,5735037.204524,619732.476159,-58.036600,30U
1405350369427145,5,51.753418,-1.265376,57.875700,1.738600,0.877700,2.974100,5735036.877118,619731.815487,-57.875700,30U
1405350369626903,5,51.753418,-1.265384,57.933400,1.741600,0.877300,2.976200,5735036.769549,619731.257618,-57.933400,30U
1405350369836646,4,51.753417,-1.265391,57.855500,1.759700,0.878400,2.995700,5735036.687219,619730.762355,-57.855500,30U
1405350370025665,5,51.753417,-1.265397,57.963700,1.739100,0.877500,2.973600,5735036.638188,619730.332248,-57.963700,30U
1405350370226044,5,51.753416,-1.265402,58.027400,1.737000,0.877200,2.971000,5735036.556883,619729.989715,-58.027400,30U
1405350370427049,5,51.753419,-1.265406,58.463000,1.570000,0.875500,2.807300,5735036.837559,619729.712564,-58.463000,30U
1405350370626814,4,51.753414,-1.265410,57.790200,1.757800,0.877100,2.993200,5735036.285543,619729.467303,-57.790200,30U
1405350370835348,5,51.753418,-1.265411,58.372900,1.691600,0.876000,2.925000,5735036.734464,619729.351243,-58.372900,30U
1405350371025686,5,51.753420,-1.265413,58.732200,1.517300,0.873600,2.755600,5735037.006465,619729.247896,-58.732200,30U
1405350371226855,5,51.753422,-1.265414,59.111000,1.490000,0.872700,2.725400,5735037.184643,619729.198712,-59.111000,30U
1405350371427028,5,51.753419,-1.265414,58.876700,1.613800,0.875200,2.849200,5735036.926410,619729.145903,-58.876700,30U
1405350371626733,4,51.753413,-1.265415,57.932500,1.759700,0.876700,2.992700,5735036.179856,619729.115817,-57.932500,30U
1405350371837726,5,51.753417,-1.265414,58.560200,1.693300,0.875500,2.925500,5735036.660371,619729.155214,-58.560200,30U
